id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_district,pickup_neighbourhood,dropoff_district,dropoff_neighbourhood,pickup_geonumber,dropoff_geonumber,day_period,month,year,season,weekday_or_weekend,regular_day_or_holiday,pickup_hour,day_name,financial_quarter,date
id1661719,2,2016-01-08 08:11:26,2016-01-08 08:17:34,1,-73.9826431274414,40.73575973510742,-73.99858093261719,40.734241485595696,N,368.0,Manhattan,Upper West Side,Manhattan,Upper West Side,23458.45410919189,23458.16488647461,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,8,5. Friday,4,08-01-2016
id0861563,2,2016-01-05 11:49:44,2016-01-05 12:18:24,2,-73.96189880371094,40.76776123046875,-73.9966812133789,40.71842956542969,N,1720.0,Manhattan,East Harlem,Manhattan,Harlem,23464.235122680664,23455.320640563965,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,11,2. Tuesday,4,05-01-2016
id1759663,2,2016-01-05 21:40:45,2016-01-05 21:49:39,1,-74.00311279296875,40.73323822021485,-74.00210571289062,40.75069427490234,N,534.0,Manhattan,Inwood,Manhattan,East Harlem,23457.979766845703,23461.12286376953,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,2. Tuesday,4,05-01-2016
id2426851,1,2016-01-06 18:57:34,2016-01-06 19:10:19,1,-73.9709243774414,40.76421356201172,-73.97911834716798,40.78476333618164,N,765.0,Queens,Arverne,Queens,Far Rockaway,23463.587516784668,23467.278282165527,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,3. Wednesday,4,06-01-2016
id0976404,2,2016-01-06 17:58:12,2016-01-06 18:08:06,1,-73.97611236572266,40.79119110107422,-73.98223876953125,40.77500534057617,N,594.0,Manhattan,East Harlem,Manhattan,Upper West Side,23468.43828582764,23465.51872253418,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,17,3. Wednesday,4,06-01-2016
id3492645,1,2016-01-08 06:41:15,2016-01-08 06:54:42,1,-73.9474868774414,40.775611877441406,-73.99051666259766,40.74535369873047,N,807.0,Manhattan,Upper West Side,Manhattan,Hell's Kitchen,23465.66265106201,23460.173149108887,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,6,5. Friday,4,08-01-2016
id1285634,1,2016-01-08 21:11:23,2016-01-08 21:13:28,1,-73.95868682861328,40.7688865661621,-73.95130920410156,40.77417755126953,N,125.0,Manhattan,Upper West Side,Brooklyn,Fort Greene,23464.440895080566,23465.40065002441,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,5. Friday,4,08-01-2016
id0639926,1,2016-01-08 13:20:47,2016-01-08 13:29:39,1,-73.98147583007811,40.78084945678711,-73.97421264648438,40.78734588623047,N,532.0,Manhattan,Chinatown,Manhattan,Upper West Side,23466.5714263916,23467.748046875,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,13,5. Friday,4,08-01-2016
id0765653,1,2016-01-07 06:30:53,2016-01-07 06:45:01,1,-73.91815948486328,40.770111083984375,-73.97264862060547,40.75579833984375,N,848.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Bedford-Stuyvesant,23464.701835632324,23462.07105255127,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,6,4. Thursday,4,07-01-2016
id1140601,1,2016-01-08 17:56:35,2016-01-08 17:58:16,1,-73.97037506103516,40.76506423950195,-73.96640014648438,40.770729064941406,N,101.0,Queens,Arverne,Queens,Rockaway Beach,23463.74118804932,23464.76483154297,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,17,5. Friday,4,08-01-2016
id3845532,1,2016-01-07 12:56:05,2016-01-07 13:07:50,1,-73.97980499267578,40.76088333129883,-73.95817565917969,40.76868057250977,N,705.0,Manhattan,Harlem,Manhattan,Upper West Side,23462.979194641117,23464.404327392574,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,12,4. Thursday,4,07-01-2016
id0236932,2,2016-01-06 12:07:28,2016-01-06 12:18:36,1,-73.9469451904297,40.77191162109375,-73.97393798828125,40.75737380981445,N,668.0,Manhattan,Upper West Side,Brooklyn,Kensington,23464.997146606445,23462.35334777832,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,12,3. Wednesday,4,06-01-2016
id1766483,2,2016-01-03 09:13:59,2016-01-03 09:26:27,1,-73.99466705322266,40.75362014770508,-73.99823760986328,40.765380859375,N,748.0,Brooklyn,Borough Park,Staten Island,Todt Hill,23461.65695953369,23463.77031707764,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,9,7. Sunday,4,03-01-2016
id1630320,2,2016-01-03 03:09:15,2016-01-03 03:17:16,1,-73.9767074584961,40.78828811645508,-73.95613861083984,40.78448867797852,N,481.0,Manhattan,Murray Hill,Manhattan,Harlem,23467.915153503414,23467.251823425293,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,3,7. Sunday,4,03-01-2016
id3439550,2,2016-01-07 17:55:44,2016-01-07 17:59:39,1,-73.97261810302734,40.75497055053711,-73.97299194335938,40.75837326049805,N,235.0,Brooklyn,Bedford-Stuyvesant,Manhattan,Midtown,23461.92208099365,23462.53419494629,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,17,4. Thursday,4,07-01-2016
id2756363,1,2016-01-09 23:30:46,2016-01-09 23:36:09,1,-73.9823226928711,40.74745941162109,-73.9729232788086,40.74350738525391,N,323.0,Manhattan,Upper West Side,Brooklyn,Williamsburg,23460.56037139893,23459.85840606689,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,23,6. Saturday,4,09-01-2016
id0043500,1,2016-01-03 19:54:58,2016-01-03 20:08:08,2,-73.97506713867188,40.75188446044922,-73.9835205078125,40.730228424072266,N,790.0,Brooklyn,Clinton Hill,Manhattan,Harlem,23461.364135742188,23457.457595825195,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,19,7. Sunday,4,03-01-2016
id0542992,1,2016-01-03 00:21:39,2016-01-03 00:32:56,2,-73.96253204345702,40.76715850830078,-73.97409057617188,40.78981399536133,N,677.0,Manhattan,East Harlem,Manhattan,Upper West Side,23464.125999450684,23468.192428588867,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,0,7. Sunday,4,03-01-2016
id1319714,2,2016-01-07 18:56:04,2016-01-07 18:59:30,1,-73.98165893554686,40.77906036376953,-73.98229217529298,40.77507019042969,N,206.0,Manhattan,Upper West Side,Manhattan,Hell's Kitchen,23466.24920654297,23465.53034210205,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,4. Thursday,4,07-01-2016
id3881071,1,2016-01-04 22:45:30,2016-01-04 23:12:37,1,-73.98892211914062,40.75297546386719,-73.99116516113281,40.66187286376953,N,1627.0,Manhattan,Harlem,Manhattan,Upper West Side,23461.546661376957,23445.145950317383,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,1. Monday,4,04-01-2016
id1399702,2,2016-01-06 19:57:28,2016-01-06 20:07:33,1,-73.99484252929686,40.734371185302734,-73.9864730834961,40.737789154052734,N,605.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Bedford-Stuyvesant,23458.191970825195,23458.815574646,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,3. Wednesday,4,06-01-2016
id2945691,2,2016-01-04 11:21:21,2016-01-04 11:47:40,1,-74.00953674316406,40.70357894897461,-73.95667266845702,40.74335861206055,N,1579.0,Brooklyn,South Slope,Brooklyn,Clinton Hill,23452.634674072266,23459.84787750244,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,11,1. Monday,4,04-01-2016
id2094052,2,2016-01-08 15:53:25,2016-01-08 15:57:50,1,-73.9823226928711,40.769081115722656,-73.9857406616211,40.77048110961913,N,265.0,Manhattan,East Harlem,Manhattan,Chinatown,23464.452278137207,23464.700859069824,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,5. Friday,4,08-01-2016
id3377288,2,2016-01-06 12:54:46,2016-01-06 13:14:28,1,-73.95201110839844,40.8242301940918,-73.87870788574219,40.88026809692383,N,1182.0,Staten Island,Concord,Staten Island,Eltingville,23474.409423828125,23484.569549560547,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,12,3. Wednesday,4,06-01-2016
id3531950,1,2016-01-08 21:16:31,2016-01-08 21:33:24,1,-73.92694854736328,40.77108001708984,-73.98477172851562,40.758731842041016,N,1013.0,Manhattan,East Harlem,Brooklyn,Bedford-Stuyvesant,23464.86745452881,23462.586959838867,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,5. Friday,4,08-01-2016
id2883760,2,2016-01-06 12:42:05,2016-01-06 13:06:03,1,-73.9881591796875,40.73491287231445,-73.985595703125,40.75167846679688,N,1438.0,Manhattan,Chinatown,Brooklyn,Bedford-Stuyvesant,23458.296157836918,23461.316528320312,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,12,3. Wednesday,4,06-01-2016
id0442859,1,2016-01-03 23:51:27,2016-01-04 00:03:05,1,-73.99211883544923,40.75357055664063,-73.97100830078125,40.79267120361328,N,698.0,Manhattan,East Harlem,Manhattan,Upper West Side,23461.650581359863,23468.70980834961,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,23,7. Sunday,4,03-01-2016
id3016168,2,2016-01-06 14:18:31,2016-01-06 14:32:58,6,-73.98537445068358,40.73259735107422,-73.99686431884766,40.75765228271485,N,867.0,Brooklyn,Crown Heights,Manhattan,Upper West Side,23457.88214874268,23462.380546569824,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,3. Wednesday,4,06-01-2016
id2339020,1,2016-01-09 01:06:23,2016-01-09 01:11:32,2,-74.00275421142578,40.72858810424805,-73.99191284179686,40.74932861328125,N,309.0,Brooklyn,Williamsburg,Manhattan,East Harlem,23457.143104553223,23460.887237548828,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,1,6. Saturday,4,09-01-2016
id0887270,1,2016-01-06 22:57:50,2016-01-06 23:01:50,1,-73.97616577148438,40.76020431518555,-73.97769165039062,40.75336837768555,N,240.0,Manhattan,Harlem,Brooklyn,Kensington,23462.860610961918,23461.628616333008,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,3. Wednesday,4,06-01-2016
id1926419,2,2016-01-09 11:22:04,2016-01-09 11:27:51,1,-73.96623229980467,40.76480102539063,-73.96612548828125,40.75399017333984,N,347.0,Brooklyn,Bedford-Stuyvesant,Manhattan,Inwood,23463.697952270508,23461.75210571289,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,11,6. Saturday,4,09-01-2016
id2569280,1,2016-01-03 13:34:37,2016-01-03 13:39:06,1,-73.96371459960938,40.76358413696289,-73.97108459472656,40.75754165649415,N,269.0,Manhattan,Chinatown,Manhattan,East Harlem,23463.48143005371,23462.38641357422,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,13,7. Sunday,4,03-01-2016
id0831513,2,2016-01-09 18:45:49,2016-01-09 18:56:57,6,-73.99246215820312,40.74343872070313,-74.00806427001955,40.73863983154297,N,668.0,Manhattan,Hell's Kitchen,Manhattan,Harlem,23459.82650756836,23458.947105407715,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,18,6. Saturday,4,09-01-2016
id3222580,1,2016-01-09 21:45:34,2016-01-09 22:00:19,1,-73.95527648925781,40.82003784179688,-73.93943786621094,40.79949188232422,N,885.0,Brooklyn,South Slope,Manhattan,East Harlem,23473.65153503418,23469.96910095215,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,21,6. Saturday,4,09-01-2016
id0724398,1,2016-01-08 12:35:34,2016-01-08 12:40:49,1,-73.95695495605469,40.78060150146485,-73.96056365966798,40.77257537841797,N,315.0,Manhattan,Harlem,Brooklyn,Clinton Hill,23466.551315307617,23465.103004455566,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,12,5. Friday,4,08-01-2016
id3245762,2,2016-01-03 11:30:06,2016-01-03 11:35:37,1,-73.97559356689453,40.74525833129883,-73.99156951904298,40.72739028930664,N,331.0,Brooklyn,Fort Greene,Manhattan,Upper West Side,23460.17090606689,23456.938682556152,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,11,7. Sunday,4,03-01-2016
id0511007,2,2016-01-05 18:51:48,2016-01-05 18:59:07,5,-74.0020523071289,40.74687194824219,-74.00238037109375,40.76046371459961,N,439.0,Brooklyn,South Slope,Brooklyn,Kensington,23460.434898376465,23462.88108825684,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,2. Tuesday,4,05-01-2016
id2942263,2,2016-01-08 08:32:54,2016-01-08 08:43:45,1,-73.95291137695312,40.78334426879883,-73.95496368408203,40.769207000732415,N,651.0,Manhattan,Upper West Side,Brooklyn,South Slope,23467.04905700684,23464.502296447758,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,8,5. Friday,4,08-01-2016
id3684800,2,2016-01-04 06:11:18,2016-01-04 06:21:33,1,-73.97891998291014,40.749488830566406,-73.9544906616211,40.76974868774415,N,615.0,Manhattan,Upper West Side,Brooklyn,Fort Greene,23460.929069519043,23464.600273132324,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,6,1. Monday,4,04-01-2016
id3938738,2,2016-01-07 13:53:10,2016-01-07 14:04:27,1,-73.97820281982422,40.75839614868164,-73.96123504638672,40.76671600341797,N,677.0,Manhattan,Midtown,Manhattan,Murray Hill,23462.53310394287,23464.047645568848,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,13,4. Thursday,4,07-01-2016
id2328377,1,2016-01-05 10:20:23,2016-01-05 10:26:58,1,-73.98472595214844,40.76422882080078,-73.9882583618164,40.75325012207031,N,395.0,Brooklyn,Fort Greene,Manhattan,East Harlem,23463.576461791992,23461.59676361084,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,10,2. Tuesday,4,05-01-2016
id3599524,1,2016-01-03 00:55:44,2016-01-03 01:07:15,1,-74.0010757446289,40.747047424316406,-74.01400756835938,40.70246887207031,Y,691.0,Staten Island,Grymes Hill,Brooklyn,Sheepshead Bay,23460.467460632324,23452.430389404297,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,0,7. Sunday,4,03-01-2016
id2562246,2,2016-01-03 09:33:27,2016-01-03 09:45:01,1,-73.87284851074219,40.77408218383789,-73.92436981201173,40.76956176757813,N,694.0,Staten Island,Arden Heights,Brooklyn,Gravesend,23465.46194458008,23464.59674835205,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,9,7. Sunday,4,03-01-2016
id0503630,2,2016-01-03 10:26:07,2016-01-03 10:28:29,1,-73.97821807861328,40.75862884521485,-73.97290802001955,40.75651931762695,N,142.0,Manhattan,Midtown,Manhattan,East Harlem,23462.57497406006,23462.200569152832,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,10,7. Sunday,4,03-01-2016
id3417455,1,2016-01-03 09:49:26,2016-01-03 09:49:40,2,-73.97245788574219,40.793548583984375,-73.97245788574219,40.79354095458984,N,14.0,Manhattan,Chinatown,Manhattan,Chinatown,23468.866287231445,23468.86491394043,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,9,7. Sunday,4,03-01-2016
id1515879,1,2016-01-07 16:59:46,2016-01-07 17:09:17,1,-73.95484161376955,40.77919387817383,-73.95463562011719,40.77743148803711,N,571.0,Manhattan,Hell's Kitchen,Manhattan,Upper West Side,23466.30005645752,23465.98303222656,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,16,4. Thursday,4,07-01-2016
id2975041,2,2016-01-05 14:12:41,2016-01-05 14:14:27,6,-73.960205078125,40.76705932617188,-73.95932006835938,40.771461486816406,N,106.0,Brooklyn,Bedford-Stuyvesant,Manhattan,Upper West Side,23464.11047363281,23464.903747558597,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,2. Tuesday,4,05-01-2016
id1556279,2,2016-01-06 15:04:46,2016-01-06 15:11:00,1,-73.9623794555664,40.77602005004883,-73.96344757080078,40.771671295166016,N,374.0,Manhattan,Harlem,Brooklyn,Kensington,23465.721229553223,23464.93738555908,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,3. Wednesday,4,06-01-2016
id1070884,2,2016-01-06 07:40:27,2016-01-06 07:48:28,1,-73.99366760253906,40.72428131103516,-73.97721099853516,40.73867034912109,N,481.0,Brooklyn,Fort Greene,Manhattan,Harlem,23456.37696838379,23458.98345184326,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,7,3. Wednesday,4,06-01-2016
id2668042,1,2016-01-04 10:23:10,2016-01-04 10:28:21,1,-73.97040557861328,40.7889060974121,-73.96224975585938,40.805397033691406,N,311.0,Manhattan,Upper West Side,Manhattan,Murray Hill,23468.032691955566,23471.009216308597,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,10,1. Monday,4,04-01-2016
id0024714,2,2016-01-04 06:41:46,2016-01-04 06:49:01,1,-73.9912109375,40.749473571777344,-74.01129150390625,40.71483612060547,N,435.0,Manhattan,East Harlem,Manhattan,Harlem,23460.914031982426,23454.65921020508,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,6,1. Monday,4,04-01-2016
id1492428,1,2016-01-09 22:09:22,2016-01-09 22:24:36,1,-73.98394012451173,40.761474609375,-74.00067138671875,40.73240280151367,N,914.0,Manhattan,Upper West Side,Manhattan,Upper West Side,23463.08148956299,23457.831832885742,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,22,6. Saturday,4,09-01-2016
id2544470,2,2016-01-03 12:14:41,2016-01-03 12:20:13,1,-73.9962387084961,40.74338150024415,-74.00401306152342,40.75672912597656,N,332.0,Brooklyn,Fort Hamilton,Staten Island,South Beach,23459.81243133545,23462.207229614258,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,12,7. Sunday,4,03-01-2016
id3587427,2,2016-01-06 21:25:15,2016-01-06 21:36:05,1,-73.97161865234375,40.76618957519531,-73.97672271728516,40.782539367675774,N,650.0,Manhattan,Midtown,Brooklyn,South Slope,23463.94250488281,23466.880363464355,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,3. Wednesday,4,06-01-2016
id1860953,2,2016-01-06 05:04:17,2016-01-06 05:26:24,1,-73.99291229248048,40.73727798461913,-73.97942352294923,40.66939926147461,N,1327.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Bedford-Stuyvesant,23458.717124938965,23446.51244354248,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,5,3. Wednesday,4,06-01-2016
id0312965,1,2016-01-07 22:49:20,2016-01-07 22:55:00,1,-73.98211669921875,40.76650238037109,-73.98252868652342,40.7740364074707,N,340.0,Manhattan,Inwood,Brooklyn,Clinton Hill,23463.988311767574,23465.344024658203,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,4. Thursday,4,07-01-2016
id3258007,2,2016-01-08 13:48:19,2016-01-08 13:55:26,3,-73.96994018554686,40.762371063232415,-73.97799682617188,40.76281356811523,N,427.0,Manhattan,Harlem,Manhattan,East Harlem,23463.25685119629,23463.32844543457,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,13,5. Friday,4,08-01-2016
id3615162,1,2016-01-04 19:12:19,2016-01-04 19:28:12,1,-73.9553451538086,40.77920150756836,-73.96713256835938,40.80275344848633,N,953.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Park Slope,23466.300926208496,23470.52848815918,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,1. Monday,4,04-01-2016
id0941009,2,2016-01-05 16:07:21,2016-01-05 16:15:48,1,-73.97698974609375,40.7644920349121,-73.98939514160156,40.75248718261719,N,507.0,Manhattan,Upper West Side,Manhattan,East Harlem,23463.63157653809,23461.45829772949,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,16,2. Tuesday,4,05-01-2016
id1449020,1,2016-01-05 21:56:36,2016-01-05 22:11:26,1,-73.98291015625,40.73148727416992,-73.9972915649414,40.75385665893555,N,890.0,Brooklyn,Crown Heights,Brooklyn,South Slope,23457.684799194336,23461.696907043457,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,2. Tuesday,4,05-01-2016
id1660886,2,2016-01-08 10:10:08,2016-01-08 10:30:28,5,-73.96331787109375,40.79362869262695,-73.97737884521484,40.75830841064453,N,1220.0,Brooklyn,Sheepshead Bay,Staten Island,Grymes Hill,23468.88984680176,23462.5181350708,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,10,5. Friday,4,08-01-2016
id0063267,1,2016-01-06 22:53:51,2016-01-06 23:03:57,1,-73.99630737304686,40.74324035644531,-73.97265625,40.75522232055664,N,606.0,Brooklyn,Williamsburg,Brooklyn,Bedford-Stuyvesant,23459.78695678711,23461.967361450195,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,3. Wednesday,4,06-01-2016
id3256588,2,2016-01-07 08:33:24,2016-01-07 08:48:39,5,-73.95205688476562,40.76911163330078,-73.97705841064453,40.73799896240234,N,915.0,Manhattan,Chinatown,Brooklyn,Kensington,23464.48803710937,23458.862754821777,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,8,4. Thursday,4,07-01-2016
id2550978,2,2016-01-09 11:08:33,2016-01-09 11:14:16,6,-73.97026824951173,40.79666137695313,-73.98101806640625,40.78210067749024,N,343.0,Manhattan,Hell's Kitchen,Manhattan,Chinatown,23469.42877960205,23466.79710388184,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,11,6. Saturday,4,09-01-2016
id3780764,2,2016-01-05 00:15:01,2016-01-05 00:30:32,2,-73.98404693603516,40.72539520263672,-73.92611694335938,40.70087432861328,N,931.0,Manhattan,East Village,Manhattan,West Village,23456.58708953857,23452.23126220703,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,0,2. Tuesday,4,05-01-2016
id2029468,2,2016-01-08 23:56:31,2016-01-09 00:33:48,3,-73.98889923095702,40.74517059326172,-73.83683776855469,40.87985610961913,N,2237.0,Brooklyn,Fort Hamilton,Staten Island,Huguenot,23460.141807556152,23484.53726196289,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,23,5. Friday,4,08-01-2016
id3402288,1,2016-01-06 17:47:27,2016-01-06 17:52:52,1,-73.9859619140625,40.75731658935547,-73.98657989501955,40.746864318847656,N,325.0,Manhattan,Harlem,Brooklyn,Park Slope,23462.33102416992,23460.44899749756,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,17,3. Wednesday,4,06-01-2016
id1518373,1,2016-01-03 19:52:25,2016-01-03 19:57:12,1,-73.97498321533203,40.79255294799805,-73.97711944580078,40.77968215942383,N,287.0,Manhattan,Upper West Side,Manhattan,Hell's Kitchen,23468.68454742432,23466.36566925049,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,19,7. Sunday,4,03-01-2016
id0230452,2,2016-01-08 14:48:09,2016-01-08 15:45:22,4,-73.98351287841797,40.76704025268555,-73.79010772705078,40.64682769775391,N,3433.0,Staten Island,Eltingville,Staten Island,Tottenville,23464.08373260498,23442.63887786865,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,5. Friday,4,08-01-2016
id3344559,2,2016-01-04 17:41:57,2016-01-04 18:02:52,1,-74.0018539428711,40.74088287353516,-73.98196411132812,40.77944564819336,N,1255.0,Manhattan,Chelsea,Manhattan,Upper West Side,23459.357063293457,23466.31825256348,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,17,1. Monday,4,04-01-2016
id2017652,1,2016-01-09 10:05:37,2016-01-09 10:16:49,1,-73.98609161376955,40.76232147216797,-73.9613037109375,40.76872253417969,N,672.0,Manhattan,East Village,Manhattan,East Harlem,23463.231773376465,23464.408752441406,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,10,6. Saturday,4,09-01-2016
id3979656,1,2016-01-08 08:55:33,2016-01-08 09:11:25,1,-73.97953033447266,40.68242645263672,-73.97956848144531,40.64383316040039,N,952.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Clinton Hill,23448.857231140137,23441.910400390625,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,8,5. Friday,4,08-01-2016
id2270186,2,2016-01-05 20:50:02,2016-01-05 21:05:13,1,-73.99166107177734,40.750301361083984,-73.96109008789062,40.774898529052734,N,911.0,Manhattan,Harlem,Brooklyn,Kensington,23461.06258392334,23465.5206451416,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,20,2. Tuesday,4,05-01-2016
id3071063,2,2016-01-07 19:55:53,2016-01-07 19:55:56,2,-73.96694946289062,40.75482940673828,-73.96693420410156,40.75496673583984,N,3.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Bedford-Stuyvesant,23461.90234375,23461.92707824707,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,4. Thursday,4,07-01-2016
id2048316,1,2016-01-07 14:33:00,2016-01-07 14:51:57,4,-74.00879669189453,40.707496643066406,-73.97923278808595,40.75802230834961,N,1137.0,Manhattan,Upper West Side,Brooklyn,Clinton Hill,23453.34059906006,23462.464782714844,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,4. Thursday,4,07-01-2016
id1756986,2,2016-01-04 09:57:55,2016-01-04 10:41:48,1,-74.00392150878906,40.74170303344727,-73.86182403564453,40.76840972900391,N,2633.0,Brooklyn,Bensonhurst,Staten Island,Arden Heights,23459.50262451172,23464.45192718506,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,1. Monday,4,04-01-2016
id0238308,1,2016-01-09 02:32:46,2016-01-09 02:36:23,2,-73.97284698486328,40.752403259277344,-73.97801208496094,40.74605941772461,N,217.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Williamsburg,23461.45973968506,23460.31268310547,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,2,6. Saturday,4,09-01-2016
id1576203,2,2016-01-08 19:37:14,2016-01-08 20:01:31,2,-73.98725891113281,40.728981018066406,-73.95484924316406,40.71456909179688,N,1457.0,Manhattan,Inwood,Brooklyn,Crown Heights,23457.22932434082,23454.667587280277,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,5. Friday,4,08-01-2016
id2845767,2,2016-01-04 11:20:49,2016-01-04 11:29:39,1,-73.95279693603516,40.77822113037109,-73.96376037597656,40.77347946166992,N,530.0,Manhattan,West Village,Manhattan,Harlem,23466.12700653076,23465.26254272461,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,11,1. Monday,4,04-01-2016
id3204634,2,2016-01-06 14:22:15,2016-01-06 14:48:56,1,-73.99759674072266,40.71868133544922,-73.96932983398438,40.76406097412109,N,1601.0,Brooklyn,Flatbush,Manhattan,Harlem,23455.365043640137,23463.56164550781,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,3. Wednesday,4,06-01-2016
id2473232,2,2016-01-04 00:16:23,2016-01-04 00:26:51,1,-73.94972229003906,40.67812347412109,-73.9369125366211,40.64904022216797,N,628.0,Brooklyn,South Slope,Brooklyn,Kensington,23448.11250305176,23442.890327453613,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,0,1. Monday,4,04-01-2016
id2919614,1,2016-01-09 21:26:05,2016-01-09 21:32:50,2,-73.9519271850586,40.77761840820313,-73.95365142822266,40.76723861694336,N,405.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,South Slope,23466.019386291504,23464.149299621586,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,21,6. Saturday,4,09-01-2016
